date,open,high,low,close,volume,weekend,holiday,volume_^NDX,OHLC_^NDX,volume_REMX,OHLC_REMX,OHLC_TSLA,HLC_TSLA,close_diff_TSLA,MA200_TSLA,MA100_TSLA,MA50_TSLA,MA26_TSLA,MA20_TSLA,MA12_TSLA,MA4_TSLA,MA3_TSLA,DIFF-MA200-MA50_TSLA,DIFF-MA200-MA100_TSLA,DIFF-MA200-CLOSE_TSLA,DIFF-MA100-CLOSE_TSLA,DIFF-MA50-CLOSE_TSLA,MA200_low_TSLA,MA14_low_TSLA,MA200_high_TSLA,MA14_high_TSLA,MA20dSTD_TSLA,EMA12_TSLA,EMA20_TSLA,EMA26_TSLA,EMA100_TSLA,EMA200_TSLA,close_shift-1_TSLA,close_shift-2_TSLA,Bollinger_Upper_TSLA,Bollinger_Lower_TSLA,K-ratio_TSLA,RSI_TSLA,MACD_TSLA
2020-07-21,109.32866668701172,111.66666412353516,103.86666870117188,104.55733489990234,241608000.0,0,0,5350750000.0,10916.7275390625,208600.0,37.656014431797864,107.35483360290527,106.69688924153645,-4.9759979248046875,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,102.26855595906575,103.55066680908203,104.71555582682292,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,102.84146434741419,102.68396472698828,102.6763138327669,102.83533513025766,102.89909061089925,106.15533447265625,100.87133026123047,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,0.16515051464729424
2020-07-22,106.5999984741211,108.4280014038086,104.13333129882812,106.15533447265625,212416500.0,0,0,4128960000.0,10852.03759765625,61900.0,37.50784069759591,106.32916641235352,106.23888905843098,1.5979995727539062,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,102.53344472249348,105.07550048828125,106.74866739908855,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,103.35129052052835,103.01457136943284,102.9340190653513,102.90107769149327,102.93149104733465,100.87133026123047,94.46666717529297,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,0.4172714551770582
2020-07-23,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123047,364927500.0,0,0,4501540000.0,10712.58740234375,158200.0,37.77408469876811,106.02983283996582,104.0631103515625,-5.284004211425781,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,102.35799980163574,105.27933311462402,103.86133321126302,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.73400115966797,123.18000030517578,119.66600036621094,123.18000030517578,102.96975817294407,102.81045316865166,102.78122730208308,102.86088467307222,102.91099193503511,94.46666717529297,94.46666717529297,123.18000030517578,123.18000030517578,32.7127644319212,123.18000030517578,0.18853087086098697
2020-07-24,94.40066528320312,97.66666412353516,91.10266876220703,94.46666717529297,290949000.0,0,0,4233390000.0,10432.507568359375,136800.0,37.114264197135796,94.40916633605957,94.41200002034505,-6.4046630859375,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,101.64883295694987,101.51266670227051,100.49777730305989,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,119.66600036621094,123.18000030517578,101.6615903271516,102.01580688356988,102.1653339593579,102.69466254440333,102.82696880309739,94.46666717529297,94.46666717529297,123.18000030517578,123.18000030517578,11.77733206939482,123.18000030517578,-0.5037436322062945
2020-07-25,94.40066528320312,97.66666412353516,91.10266876220703,94.46666717529297,290949000.0,1,0,4233390000.0,10432.507568359375,136800.0,37.114264197135796,94.40916633605957,94.41200002034505,0.0,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,101.20405515034993,98.98999977111816,96.60155487060547,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,119.66600036621094,123.18000030517578,100.55467907301951,101.29684119706732,101.59506234572345,102.5317319430348,102.74378172222372,94.46666717529297,102.63999938964844,123.18000030517578,123.18000030517578,11.77733206939482,18.75580952357028,-1.0403832727039344
2020-07-26,94.40066528320312,97.66666412353516,91.10266876220703,94.46666717529297,290949000.0,1,0,4233390000.0,10432.507568359375,136800.0,37.114264197135796,94.40916633605957,94.41200002034505,0.0,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,100.64961051940918,96.06783294677734,94.46666717529297,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,119.66600036621094,123.18000030517578,99.61806185798466,100.64634843308882,101.0670330738397,102.37202769020823,102.66142237349804,102.63999938964844,98.43267059326172,123.18000030517578,123.18000030517578,11.77733206939482,11.77733206939482,-1.448971215855039
2020-07-27,95.66666412353516,103.19599914550781,94.19999694824219,102.63999938964844,240730500.0,0,0,4244570000.0,10609.669921875,109100.0,37.79492086970812,98.9256649017334,100.01199849446614,8.173332214355469,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,100.61399968465169,96.51000022888184,97.1911112467448,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,123.18000030517578,100.08297532439447,100.83621995276117,101.18354909723294,102.37733406049416,102.66120920947964,98.43267059326172,99.94066619873047,123.18000030517578,123.18000030517578,53.66866853722436,25.74111089200467,-1.100573772838473
2020-07-28,100.26667022705078,104.3133316040039,98.29467010498047,98.43267059326172,237130500.0,0,0,3894660000.0,10591.614990234375,86900.0,38.144505687999974,100.32683563232422,100.34689076741536,-4.207328796386719,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,100.47983360290527,97.50150108337402,98.5131123860677,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,123.18000030517578,99.8290822888356,100.6073104899517,100.979780319161,102.29922191262818,102.61913419837299,99.94066619873047,99.16600036621094,123.18000030517578,123.18000030517578,34.09726663396858,33.181089080195925,-1.150698030325401
2020-07-29,100.06666564941406,102.32066345214844,99.13333129882812,99.94066619873047,141403500.0,0,0,4009640000.0,10636.865234375,65700.0,38.167661998839556,100.36533164978027,100.46488698323567,1.50799560546875,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,100.93313369750976,100.47022247314453,98.8700008392334,100.33777872721355,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,3.7798880549539877,99.84624904420403,100.54382055745444,100.9028089028328,102.25251783908564,102.59248277549098,99.16600036621094,95.38400268554688,108.49290980741773,93.37335758760179,41.112070917465246,42.959335362886065,-1.0565598586287734
2020-07-30,99.19999694824219,100.8826675415039,98.06666564941406,99.16600036621094,114315000.0,0,0,4185810000.0,10640.739990234375,150600.0,37.53099322409373,99.32883262634277,99.3717778523763,-0.7746658325195312,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,100.74260025024414,100.3960558573405,100.04483413696289,99.17977905273438,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,3.7674798428965155,99.74159540143586,100.41259958685983,100.7741564186386,102.19139868120693,102.55838842315983,95.38400268554688,95.38400268554688,108.27755993603716,93.20764056445111,37.5085264638013,37.572621338411714,-1.0325610172027382
2020-07-31,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000.0,0,0,4438730000.0,10851.9951171875,590300.0,37.148993438800105,98.06316757202148,97.08422342936198,-3.7819976806640625,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,100.36296691894532,100.00672276814778,98.2308349609375,98.16355641682942,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,3.910345636433746,99.07119652206833,99.93368559625858,100.37488577174292,102.05659876050079,102.48700150039753,95.38400268554688,95.38400268554688,108.18365819181281,92.54227564607783,19.915654552049226,32.84541731110526,-1.3036892496745907
2020-08-01,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000.0,1,0,4438730000.0,10851.9951171875,590300.0,37.148993438800105,98.06316757202148,97.08422342936198,0.0,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,99.98333358764648,98.82761192321777,97.46866798400879,96.64466857910156,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,4.0105221621378835,98.50393593183426,99.50038246190508,100.005190728321,101.92446814515516,102.41632489527464,95.38400268554688,99.0,108.00437791192225,91.96228926337072,19.915654552049226,25.779945189299923,-1.5012547964867338
2020-08-02,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000.0,1,0,4438730000.0,10851.9951171875,590300.0,37.148993438800105,98.06316757202148,97.08422342936198,0.0,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,99.76233367919922,98.06316757202148,96.32950210571289,95.38400268554688,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,4.140597068400801,98.02394620163619,99.1083462927281,99.66288050293032,101.79495397763816,102.34635153995397,99.0,99.13333129882812,108.04352781600082,91.48113954239761,19.915654552049226,19.915654552049226,-1.6389343012941282
2020-08-03,96.61333465576172,100.65399932861328,96.29199981689453,99.0,132139500.0,0,0,4203890000.0,11039.0673828125,128900.0,37.73009940625667,98.13983345031738,98.64866638183594,3.615997314453125,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,99.65633354187011,97.46688969930013,96.28800201416016,96.58933512369792,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,4.131136611367093,98.17410832446139,99.09802759818257,99.613778243454,101.73960835431859,102.31305450970568,99.13333129882812,99.00133514404297,107.91860676460429,91.39406031913593,36.73633583159018,25.522548311896212,-1.4396699189926068
2020-08-04,99.6673355102539,101.82733154296875,97.46666717529297,99.13333129882812,126225000.0,0,0,4016520000.0,11061.35986328125,364900.0,38.47557520437201,99.52366638183594,99.47577667236328,0.133331298828125,123.18000030517578,123.18000030517578,123.18000030517578,100.08130821814903,99.4596336364746,97.32205645243327,97.22533416748047,97.839111328125,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,4.053097099322554,98.32168108974858,99.10138985538691,99.57818958088912,101.68799890767521,102.28141547278153,99.00133514404297,99.30533599853516,107.56582783511972,91.3534394378295,37.35655843883908,31.336182940826166,-1.2565084911405364
2020-08-05,99.53266906738281,99.98933410644531,97.88733673095703,99.00133514404297,74217000.0,0,0,4160740000.0,11113.017822265625,224000.0,39.92949478509631,99.10266876220703,98.95933532714844,-0.13199615478515625,123.18000030517578,123.18000030517578,123.18000030517578,99.92841075016902,99.40756721496582,97.6999454498291,98.12966728210449,99.04488881429036,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,112.5999984741211,4.051901575602859,98.42624325194772,99.09186083525891,99.53545962260421,101.63479764502902,102.2487778575702,99.30533599853516,96.84733581542969,107.51137036617155,91.3037640637601,36.74254657525398,36.94514694856108,-1.1092163706564833
2020-08-06,99.38866424560547,101.15399932861328,98.48400115966797,99.30533599853516,89884500.0,0,0,4120000000.0,11189.07763671875,412500.0,40.781474761184235,99.58300018310547,99.6477788289388,0.3040008544921875,123.18000030517578,123.18000030517578,123.18000030517578,99.7872056227464,99.3700340270996,98.10316785176595,99.11000061035156,99.14666748046875,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,104.3133316040039,4.049054684002316,98.56148828988425,99.11219180318999,99.51841342822873,101.5886696916331,102.21948987887335,96.84733581542969,96.84733581542969,107.46814339510424,91.27192465909498,62.0912616918503,45.396788901981125,-0.9569251383444737
2020-08-07,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542969,133446000.0,0,0,4263930000.0,11173.88232421875,211400.0,40.45966702783244,97.78349876403809,97.05488840738933,-2.4580001831054688,123.18000030517578,123.18000030517578,123.18000030517578,99.55146202674278,99.20960083007813,98.30155690511067,98.57183456420898,98.38466898600261,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,104.3133316040039,4.0838624256351626,98.29777252458354,98.8964912329271,99.32055582728066,101.49478189210431,102.16603560958535,96.84733581542969,96.84733581542969,107.37732568134845,91.04187597880781,43.48507809197319,47.43962878635916,-1.0227833026971211
2020-08-08,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542969,133446000.0,1,0,4263930000.0,11173.88232421875,211400.0,40.45966702783244,97.78349876403809,97.05488840738933,0.0,123.18000030517578,123.18000030517578,123.18000030517578,99.437744140625,99.04916763305664,97.81883494059245,98.00033569335938,97.66666920979817,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.10266876220703,123.18000030517578,104.3133316040039,4.1117920447269505,98.07462841548295,98.70133357411783,99.13735434492133,101.40275325692262,102.11311322357385,96.84733581542969,94.57133483886719,107.27275172251055,90.82558354360273,43.48507809197319,49.687139291932226,-1.0627259294383862
2020-08-09,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542969,133446000.0,1,0,4263930000.0,11173.88232421875,211400.0,40.45966702783244,97.78349876403809,97.05488840738933,0.0,123.18000030517578,123.18000030517578,123.18000030517578,99.27341079711914,98.41486778259278,97.68672370910645,97.46183586120605,96.84733581542969,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,94.19999694824219,123.18000030517578,104.3133316040039,3.3095830564545303,97.8858141693209,98.52476235900467,98.96772334273678,101.31254697095245,102.06071742846794,94.57133483886719,91.6259994506836,105.03403389550184,91.79570166968372,26.176715764856763,37.71562398293439,-1.0819091734158803
2020-08-10,96.53333282470703,97.16666412353516,92.38933563232422,94.57133483886719,112834500.0,0,0,4048420000.0,11084.982421875,107600.0,39.99663443714524,95.1651668548584,94.70911153157552,-2.2760009765625,123.18000030517578,123.18000030517578,123.18000030517578,98.94664177527794,97.91556777954102,97.23927942911784,96.27833557128906,96.08866882324219,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,92.38933563232422,123.18000030517578,104.3133316040039,3.079390690629455,97.37589427232801,98.1482454523249,98.64206493504274,101.17905762180224,101.98619620867092,91.6259994506836,103.65066528320312,104.07434916079993,91.75678639828212,18.29922797462669,29.320340610485555,-1.2661706627147282
2020-08-11,93.06666564941406,94.66666412353516,91.0,91.6259994506836,129387000.0,0,0,4331770000.0,10965.434814453125,140400.0,39.566020102123304,92.5898323059082,92.43088785807292,-2.9453353881835938,123.18000030517578,123.18000030517578,123.18000030517578,98.62292392437274,97.18910102844238,96.61094601949056,94.97300148010254,94.34822336832683,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.0,123.18000030517578,102.32066345214844,2.7268656508944296,96.49129506899811,97.5270791664543,98.12235638064577,100.98988815306721,101.88310967376557,103.65066528320312,108.06666564941406,102.64283233023124,91.73536972665352,5.529706393354459,16.668550044279304,-1.631061311647656
2020-08-12,98.0,105.66666412353516,95.66666412353516,103.65066528320312,327441000.0,0,0,3745230000.0,11072.72998046875,108000.0,39.211792939576966,100.74599838256836,101.66133117675781,12.024665832519531,123.18000030517578,123.18000030517578,123.18000030517578,98.76118029080905,97.32806777954102,97.29983456929524,96.6738338470459,96.61599985758464,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.0,123.18000030517578,105.66666412353516,2.983171172285191,97.59273664041426,98.1102778442399,98.53186074379816,101.0425768091095,101.90069729176993,108.06666564941406,110.04733276367188,103.2944101241114,91.36172543497064,86.25455097797584,36.69449511531899,-0.9391241033839037
2020-08-13,107.4000015258789,110.07866668701172,104.48400115966797,108.06666564941406,306379500.0,0,0,3480470000.0,11190.96728515625,60800.0,39.0589998585005,107.50733375549316,107.54311116536458,4.4160003662109375,123.18000030517578,123.18000030517578,123.18000030517578,99.06928282517653,98.00806770324706,98.35672314961751,99.47866630554199,101.11444346110027,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.0,123.18000030517578,110.07866668701172,3.748464720725576,99.20411033410653,99.05850525425649,99.2381425886586,101.18166767723434,101.96205021075146,110.04733276367188,110.04733276367188,105.50499714469822,90.5111382617959,89.45418424355945,60.412813871629915,-0.03403225455207348
2020-08-14,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000.0,0,0,3514260000.0,11168.117431640625,48600.0,38.92240124247626,110.18566703796387,109.91444396972656,1.9806671142578125,123.18000030517578,123.18000030517578,123.18000030517578,99.45356486393855,98.78710098266602,99.5786673227946,103.34766578674316,107.25488789876302,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.0,123.18000030517578,111.25333404541016,4.514498841305871,100.8722984001935,100.10506025515319,100.03882334236329,101.35722540171825,102.04250078341734,110.04733276367188,110.04733276367188,107.81609866527776,89.75810330005427,94.04541850228561,89.91805124127363,0.8334750578302135
2020-08-15,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000.0,1,0,3514260000.0,11168.117431640625,48600.0,38.92240124247626,110.18566703796387,109.91444396972656,0.0,123.18000030517578,123.18000030517578,123.18000030517578,99.47333409236028,99.56613426208496,100.49927838643391,107.95299911499023,109.38711039225261,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.0,123.18000030517578,111.25333404541016,5.043088602726912,102.28384214842094,101.0519433512026,100.78019441060837,101.52930673561832,102.12215085287261,110.04733276367188,122.3759994506836,109.65231146753878,89.47995705663114,94.04541850228561,92.51500708271021,1.503647737812571
2020-08-16,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000.0,1,0,3514260000.0,11168.117431640625,48600.0,38.92240124247626,110.18566703796387,109.91444396972656,0.0,123.18000030517578,123.18000030517578,123.18000030517578,99.68448785635141,99.93650093078614,101.40877850850423,109.55216598510742,110.04733276367188,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,123.18000030517578,91.0,123.18000030517578,111.25333404541016,5.529278796912081,103.478225319998,101.90864710477109,101.4666491034279,101.69798051835205,102.20100838432334,122.3759994506836,125.80599975585938,110.9950585246103,88.87794333696198,94.04541850228561,94.04541850228561,2.0115762165701057
