Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-05-29 00:00:00-04:00,62.29687727006228,63.0548065351361,62.05238155186386,62.24797439575195,53100,0.0,0.0,0.0
2018-05-30 00:00:00-04:00,61.66119554207609,62.56581477200351,61.58784433988586,62.492469787597656,42800,0.0,0.0,0.0
2018-05-31 00:00:00-04:00,62.56581444781445,63.20150206495987,62.56581444781445,62.73696517944336,108733,0.0,0.0,0.0
2018-06-01 00:00:00-04:00,62.981460225940125,63.42154882221955,62.981460225940125,63.225955963134766,28000,0.0,0.0,0.0
2018-06-04 00:00:00-04:00,62.859208896819275,62.93256010105349,62.27243035186824,62.61471939086914,21467,0.0,0.0,0.0
2018-06-05 00:00:00-04:00,62.174632961006566,62.49247368214192,62.07683342458616,62.150184631347656,29300,0.0,0.0,0.0
2018-06-06 00:00:00-04:00,62.56582004628128,62.93256365258004,62.56582004628128,62.8836669921875,22300,0.0,0.0,0.0
2018-06-07 00:00:00-04:00,62.85921316794211,62.85921316794211,61.90569097259967,62.02793884277344,16933,0.0,0.0,0.0
2018-06-08 00:00:00-04:00,61.73454297801816,61.90568749954584,61.51450179827818,61.78343963623047,25867,0.0,0.0,0.0
2018-06-11 00:00:00-04:00,61.61228911772367,61.95457812746262,61.61228911772367,61.85678482055664,17200,0.0,0.0,0.0
2018-06-12 00:00:00-04:00,61.39225826661305,61.39225826661305,60.634328921922084,60.8543701171875,45233,0.0,0.0,0.0
2018-06-13 00:00:00-04:00,60.73211689755399,60.73211689755399,59.68080145767645,60.07198715209961,53567,0.0,0.0,0.0
2018-06-14 00:00:00-04:00,60.51207754982169,60.854366597229124,59.778596578388125,59.85194778442383,42267,0.0,0.0,0.0
2018-06-15 00:00:00-04:00,59.77859916080092,59.77859916080092,58.87397362658416,59.16736602783203,39967,0.0,0.0,0.0
2018-06-18 00:00:00-04:00,58.629484066803286,58.84952525870685,58.31164333528427,58.776180267333984,63800,0.0,0.0,0.0
2018-06-19 00:00:00-04:00,56.697984804426085,56.72243313474356,56.013406684397154,56.55128860473633,76233,0.0,0.0,0.0
2018-06-20 00:00:00-04:00,57.3581142213582,57.40701709946024,57.064721823885485,57.16252136230469,19100,0.0,0.0,0.0
2018-06-21 00:00:00-04:00,56.526834839383845,56.526834839383845,56.0134012987286,56.1111946105957,22100,0.0,0.0,0.0
2018-06-22 00:00:00-04:00,56.91802368852129,57.45591180484799,56.575734642377746,57.33366394042969,19500,0.0,0.0,0.0
2018-06-25 00:00:00-04:00,56.72243718873431,56.966932944953165,55.64666705338503,55.86671447753906,29000,0.0,0.0,0.0
2018-06-26 00:00:00-04:00,55.91560383541073,56.35569240842891,55.69555644000936,55.988948822021484,11300,0.0,0.0,0.0
2018-06-27 00:00:00-04:00,56.23344455219619,56.600181920857565,55.15767455730034,55.25547409057617,46800,0.0,0.0,0.0
2018-06-28 00:00:00-04:00,55.20657128086111,55.81780437454845,55.08432341856673,55.27992248535156,18300,0.0,0.0,0.0
2018-06-29 00:00:00-04:00,56.062307002105534,56.67354017105419,56.062307002105534,56.50239562988281,13400,0.0,0.0,0.0
2018-07-02 00:00:00-04:00,55.57331646937078,56.2578945694936,55.353269067342204,55.72001266479492,48000,0.0,0.0,0.0
2018-07-03 00:00:00-04:00,55.91560384128046,55.94005217015327,55.255474090576165,55.25547409057617,25367,0.0,0.0,0.0
2018-07-05 00:00:00-04:00,55.15767118136647,55.15767118136647,54.61978310794779,54.69313430786133,17200,0.0,0.0,0.0
2018-07-06 00:00:00-04:00,55.10877231207681,55.64665414609662,54.839828286174935,55.47550964355469,26133,0.0,0.0,0.0
2018-07-09 00:00:00-04:00,56.869128771728725,57.11362450805408,56.600184705327806,57.089176177978516,12967,0.0,0.0,0.0
2018-07-10 00:00:00-04:00,57.67595250409837,58.26273727416992,57.67595250409837,58.26273727416992,13100,0.0,0.0,0.0
2018-07-11 00:00:00-04:00,56.991379176848746,57.431467791153906,56.160104828351315,56.38014602661133,16000,0.0,0.0,0.0
2018-07-12 00:00:00-04:00,57.3581081339348,57.602603845142,57.113618640511824,57.578155517578125,16767,0.0,0.0,0.0
2018-07-13 00:00:00-04:00,57.82265257708315,57.99380332799376,57.602611382431704,57.92045211791992,22100,0.0,0.0,0.0
2018-07-16 00:00:00-04:00,57.08917652393982,57.23587272306705,56.77133579546165,56.84468078613281,18967,0.0,0.0,0.0
2018-07-17 00:00:00-04:00,56.40459184693844,57.138072838129645,56.40459184693844,57.089176177978516,11300,0.0,0.0,0.0
2018-07-18 00:00:00-04:00,56.35569375181632,56.72243112918135,56.062301362810416,56.33124542236328,14767,0.0,0.0,0.0
2018-07-19 00:00:00-04:00,55.74445581312086,56.03784817669919,55.279918940419186,55.37771224975586,11133,0.0,0.0,0.0
2018-07-20 00:00:00-04:00,55.52440822841636,55.573311100689956,55.27991873818496,55.30436706542969,7767,0.0,0.0,0.0
2018-07-23 00:00:00-04:00,54.91317883300306,55.40217028159763,54.888730504130244,55.25547409057617,42267,0.0,0.0,0.0
2018-07-24 00:00:00-04:00,56.4290428161621,56.84468310024048,56.35569782250512,56.42904281616211,18733,0.0,0.0,0.0
2018-07-25 00:00:00-04:00,55.67111538544984,56.23345189408197,55.18213009079751,55.86671447753906,12433,0.0,0.0,0.0
2018-07-26 00:00:00-04:00,55.20657550540041,55.597767451120454,55.010982641432896,55.059879302978516,15367,0.0,0.0,0.0
2018-07-27 00:00:00-04:00,54.66868979958662,54.742034786839795,53.93520883813187,54.32640075683594,16967,0.0,0.0,0.0
2018-07-30 00:00:00-04:00,54.30194695079681,54.326401497999434,53.6907138442097,53.86185836791992,11600,0.0,0.0,0.0
2018-07-31 00:00:00-04:00,53.592918201536115,54.25304793832093,53.49511867032249,53.88631057739258,9800,0.0,0.0,0.0
2018-08-01 00:00:00-04:00,53.27508030255897,53.27508030255897,52.810543385956464,52.93278503417969,14367,0.0,0.0,0.0
2018-08-02 00:00:00-04:00,51.93036470947449,52.1504089965866,51.63697232665834,51.783668518066406,12400,0.0,0.0,0.0
2018-08-03 00:00:00-04:00,51.71032042236237,51.954813038411736,51.53917590201705,51.783668518066406,21100,0.0,0.0,0.0
2018-08-06 00:00:00-04:00,50.707898422363975,50.80569484681631,50.1455619867554,50.53675079345703,27933,0.0,0.0,0.0
2018-08-07 00:00:00-04:00,50.73234849481165,51.27023351112384,50.61010062837563,50.659000396728516,24700,0.0,0.0,0.0
2018-08-08 00:00:00-04:00,50.561207713135595,50.805700355220715,50.43895983764673,50.63455581665039,11767,0.0,0.0,0.0
2018-08-09 00:00:00-04:00,51.19688623509814,51.34358243361988,50.952393607192725,51.07463836669922,13400,0.0,0.0,0.0
2018-08-10 00:00:00-04:00,50.36560654589011,50.36560654589011,49.778824887109664,49.90106964111328,9700,0.0,0.0,0.0
2018-08-13 00:00:00-04:00,49.38763155654489,49.48543108762075,48.703050383474924,48.80084991455078,22133,0.0,0.0,0.0
2018-08-14 00:00:00-04:00,48.9230955040469,49.31428430838226,48.874198846562635,49.216487884521484,14633,0.0,0.0,0.0
2018-08-15 00:00:00-04:00,48.01847006072179,48.11626959352949,47.08939626129443,47.28499221801758,45800,0.0,0.0,0.0
2018-08-16 00:00:00-04:00,47.187199664791464,48.23851830312801,47.187199664791464,47.309444427490234,18300,0.0,0.0,0.0
2018-08-17 00:00:00-04:00,47.28499373421317,48.31186399048261,47.28499373421317,48.0673713684082,16600,0.0,0.0,0.0
2018-08-20 00:00:00-04:00,48.38520987326654,48.60525415572916,48.09181749664971,48.5074577331543,12433,0.0,0.0,0.0
2018-08-21 00:00:00-04:00,48.40966137676701,48.70305064489276,48.40966137676701,48.53190612792969,8233,0.0,0.0,0.0
2018-08-22 00:00:00-04:00,48.87419891357422,49.06979176156395,48.629703190248655,48.87419891357422,8567,0.0,0.0,0.0
2018-08-23 00:00:00-04:00,48.48300831016381,49.04534161338915,48.48300831016381,48.727500915527344,172800,0.0,0.0,0.0
2018-08-24 00:00:00-04:00,48.65415366629596,49.338734838514206,48.65415366629596,49.14313888549805,18167,0.0,0.0,0.0
2018-08-27 00:00:00-04:00,49.607675655980074,51.123534184275734,49.607675655980074,51.02573776245117,36300,0.0,0.0,0.0
2018-08-28 00:00:00-04:00,51.172433633110955,51.85701479943289,51.172433633110955,51.63697052001953,15233,0.0,0.0,0.0
2018-08-29 00:00:00-04:00,51.29467869969177,51.29467869969177,50.610097529135416,51.02573776245117,25133,0.0,0.0,0.0
2018-08-30 00:00:00-04:00,50.121112887306055,50.21890931025487,49.72992408661854,49.77882385253906,11433,0.0,0.0,0.0
2018-08-31 00:00:00-04:00,49.06979065882884,49.53432754848034,48.89864614346085,49.094242095947266,11967,0.0,0.0,0.0
2018-09-04 00:00:00-04:00,48.72750424601222,48.72750424601222,47.94512661181718,48.0673713684082,17167,0.0,0.0,0.0
2018-09-05 00:00:00-04:00,47.57838453219257,47.6761809559714,47.162744290571105,47.26054382324219,11867,0.0,0.0,0.0
2018-09-06 00:00:00-04:00,47.04050120333652,47.04050120333652,45.964731177009654,46.1358757019043,16300,0.0,0.0,0.0
2018-09-07 00:00:00-04:00,46.13587576705803,46.60041268322373,45.989179571543346,46.16032409667969,7767,0.0,0.0,0.0
2018-09-10 00:00:00-04:00,46.135877101735964,46.135877101735964,45.5735406330309,45.646888732910156,16533,0.0,0.0,0.0
2018-09-11 00:00:00-04:00,45.4268467287459,45.4268467287459,45.01120646724185,45.23125076293945,53967,0.0,0.0,0.0
2018-09-12 00:00:00-04:00,45.50019337113426,46.258119553535195,45.50019337113426,46.06252670288086,16567,0.0,0.0,0.0
2018-09-13 00:00:00-04:00,46.67376071506773,47.26054549629779,45.964731177009654,46.1358757019043,14000,0.0,0.0,0.0
2018-09-14 00:00:00-04:00,46.79600532680419,46.79600532680419,46.25812031530848,46.45371627807617,8133,0.0,0.0,0.0
2018-09-17 00:00:00-04:00,46.380365660252174,46.40481398843493,45.86692900616891,45.940277099609375,31467,0.0,0.0,0.0
2018-09-18 00:00:00-04:00,46.16032457188419,47.04050175403339,46.16032457188419,46.820457458496094,19700,0.0,0.0,0.0
2018-09-19 00:00:00-04:00,47.33389468624386,47.57838731443425,47.2605465868975,47.50503921508789,21533,0.0,0.0,0.0
2018-09-20 00:00:00-04:00,48.507460226154,49.09424500954497,48.33631570062909,49.020896911621094,18500,0.0,0.0,0.0
2018-09-21 00:00:00-04:00,49.656576823943205,50.756795149999995,49.63212849501954,50.194461822509766,37233,0.0,0.0,0.0
2018-09-24 00:00:00-04:00,49.63213063418628,50.31671185358514,49.63213063418628,49.72992706298828,30467,0.0,0.0,0.0
2018-09-25 00:00:00-04:00,50.24336472780692,50.31671282805203,49.729928026091116,49.82772445678711,12567,0.0,0.0,0.0
2018-09-26 00:00:00-04:00,49.803271467199565,49.803271467199565,49.26538648535246,49.41208267211914,30300,0.0,0.0,0.0
2018-09-27 00:00:00-04:00,49.265386744744674,49.50987935434572,49.02089413514363,49.14313888549805,12833,0.0,0.0,0.0
2018-09-28 00:00:00-04:00,49.118692426751736,49.509881238781205,49.045344330190446,49.31428527832031,9467,0.0,0.0,0.0
2018-10-01 00:00:00-04:00,49.827719795363286,49.827719795363286,49.41208267211914,49.41208267211914,18967,0.0,0.0,0.0
2018-10-02 00:00:00-04:00,49.852173846992905,50.12111792323969,49.58323287963867,49.58323287963867,23267,0.0,0.0,0.0
2018-10-03 00:00:00-04:00,49.63212786059397,49.72992428393081,49.38763213891349,49.48543167114258,9467,0.0,0.0,0.0
2018-10-04 00:00:00-04:00,49.36318257152399,49.38763089952161,48.36076070802362,48.45855712890625,15367,0.0,0.0,0.0
2018-10-05 00:00:00-04:00,48.434108667285635,48.825297458629066,47.94512345532938,48.40966033935547,16567,0.0,0.0,0.0
2018-10-08 00:00:00-04:00,47.70063012236387,47.74952988955814,47.113848460494175,47.67618179321289,27033,0.0,0.0,0.0
2018-10-09 00:00:00-04:00,47.18719669469953,47.62728216516445,47.18719669469953,47.358341217041016,7567,0.0,0.0,0.0
2018-10-10 00:00:00-04:00,46.84490367403445,46.9427000980062,45.671337259696585,45.72023391723633,26800,0.0,0.0,0.0
2018-10-11 00:00:00-04:00,44.766712598155394,44.8645090238959,43.7887390140734,44.179927825927734,59767,0.0,0.0,0.0
2018-10-12 00:00:00-04:00,45.035656808730934,45.35350065597503,44.399975332027836,45.084556579589844,17467,0.0,0.0,0.0
2018-10-15 00:00:00-04:00,44.93785963688321,44.98675940693794,44.620018903758684,44.69336700439453,11200,0.0,0.0,0.0
2018-10-16 00:00:00-04:00,45.280147552490234,45.40239230279555,44.864507318332464,45.280147552490234,13333,0.0,0.0,0.0
2018-10-17 00:00:00-04:00,44.59556807588643,44.71781283083898,44.008783303658774,44.179927825927734,16233,0.0,0.0,0.0
2018-10-18 00:00:00-04:00,43.78873964865381,43.78873964865381,42.590721757624934,42.933013916015625,22833,0.0,0.0,0.0
2018-10-19 00:00:00-04:00,43.593143650948136,44.228825044974734,43.12860366043777,43.29975128173828,11867,0.0,0.0,0.0
2018-10-22 00:00:00-04:00,44.2532817132909,44.2777331545949,43.886541182658185,44.0087890625,6967,0.0,0.0,0.0
2018-10-23 00:00:00-04:00,42.98191257804335,43.25085352302996,42.297331387769766,43.15305709838867,13733,0.0,0.0,0.0
2018-10-24 00:00:00-04:00,42.83521422690331,43.03080706632418,41.588296662803685,41.68609619140625,31467,0.0,0.0,0.0
2018-10-25 00:00:00-04:00,42.003942154495775,42.68852339610068,42.003942154495775,42.44403076171875,19967,0.0,0.0,0.0
2018-10-26 00:00:00-04:00,41.88169084567486,42.44402727838473,41.61274990259418,42.19953155517578,21100,0.0,0.0,0.0
2018-10-29 00:00:00-04:00,42.003945129570766,42.1017415684718,40.95262330748321,41.1237678527832,10800,0.0,0.0,0.0
2018-10-30 00:00:00-04:00,41.63720186917399,42.39513121600012,41.41715756439616,42.150638580322266,13333,0.0,0.0,0.0
2018-10-31 00:00:00-04:00,43.128601741385054,43.66648980026399,43.128601741385054,43.47089385986328,16400,0.0,0.0,0.0
2018-11-01 00:00:00-04:00,44.546667633789625,45.57353786074096,44.52221930494792,45.40239334106445,32700,0.0,0.0,0.0
2018-11-02 00:00:00-04:00,46.69820604305613,47.30943911458537,46.0625246435112,46.551509857177734,18567,0.0,0.0,0.0
2018-11-05 00:00:00-05:00,46.82045758816477,47.11384998302705,46.673761390733624,46.869354248046875,11967,0.0,0.0,0.0
2018-11-06 00:00:00-05:00,47.01604809979434,48.042921430580456,47.01604809979434,47.627281188964844,17333,0.0,0.0,0.0
2018-11-07 00:00:00-05:00,48.825299014645154,49.26538758476629,48.727502590915655,49.192039489746094,19900,0.0,0.0,0.0
2018-11-08 00:00:00-05:00,49.14314424489578,49.14314424489578,47.773981751142706,47.94512939453125,26367,0.0,0.0,0.0
