Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-03-05 00:00:00-05:00,6777.6298828125,6901.6298828125,6753.830078125,6881.27978515625,2076870000,0.0,0.0
2018-03-06 00:00:00-05:00,6919.7900390625,6937.02978515625,6872.06005859375,6913.02001953125,2132920000,0.0,0.0
2018-03-07 00:00:00-05:00,6855.56982421875,6935.47998046875,6850.91015625,6929.39013671875,2198610000,0.0,0.0
2018-03-08 00:00:00-05:00,6955.85009765625,6971.0,6931.35009765625,6966.43017578125,2277740000,0.0,0.0
2018-03-09 00:00:00-05:00,7014.83984375,7101.31005859375,7007.2998046875,7101.18017578125,2310050000,0.0,0.0
2018-03-12 00:00:00-04:00,7122.47021484375,7156.25,7108.0400390625,7131.1201171875,2314480000,0.0,0.0
2018-03-13 00:00:00-04:00,7172.25,7186.08984375,7025.830078125,7046.509765625,2459220000,0.0,0.0
2018-03-14 00:00:00-04:00,7077.85009765625,7084.06982421875,7012.56982421875,7040.97998046875,2112950000,0.0,0.0
2018-03-15 00:00:00-04:00,7050.66015625,7075.5498046875,7010.009765625,7030.97021484375,2008290000,0.0,0.0
2018-03-16 00:00:00-04:00,7058.1201171875,7061.669921875,7011.68994140625,7019.9501953125,3089970000,0.0,0.0
2018-03-19 00:00:00-04:00,6945.97021484375,6949.02001953125,6806.16015625,6864.8798828125,2352810000,0.0,0.0
2018-03-20 00:00:00-04:00,6871.08984375,6902.22998046875,6845.85009765625,6885.919921875,1976000000,0.0,0.0
2018-03-21 00:00:00-04:00,6863.2900390625,6930.7001953125,6828.8798828125,6853.4501953125,1999230000,0.0,0.0
2018-03-22 00:00:00-04:00,6763.93994140625,6809.93994140625,6679.35009765625,6682.259765625,2370970000,0.0,0.0
2018-03-23 00:00:00-04:00,6683.18994140625,6708.580078125,6507.83984375,6508.08984375,2455760000,0.0,0.0
2018-03-26 00:00:00-04:00,6644.39990234375,6760.64990234375,6538.7900390625,6753.830078125,2341370000,0.0,0.0
2018-03-27 00:00:00-04:00,6791.39013671875,6793.5,6479.56005859375,6529.83984375,2347480000,0.0,0.0
2018-03-28 00:00:00-04:00,6488.02001953125,6559.8798828125,6410.0400390625,6460.81005859375,2551950000,0.0,0.0
2018-03-29 00:00:00-04:00,6493.509765625,6640.759765625,6435.669921875,6581.1298828125,2593390000,0.0,0.0
2018-04-02 00:00:00-04:00,6528.22998046875,6560.9599609375,6322.60009765625,6390.83984375,2402670000,0.0,0.0
2018-04-03 00:00:00-04:00,6448.0498046875,6485.27001953125,6343.89990234375,6458.830078125,2330900000,0.0,0.0
2018-04-04 00:00:00-04:00,6326.5400390625,6578.56005859375,6326.5400390625,6560.06005859375,2261580000,0.0,0.0
2018-04-05 00:00:00-04:00,6619.22021484375,6632.2099609375,6550.27978515625,6594.83984375,2153030000,0.0,0.0
2018-04-06 00:00:00-04:00,6514.47998046875,6587.35986328125,6402.02978515625,6433.2099609375,2359780000,0.0,0.0
2018-04-09 00:00:00-04:00,6488.47998046875,6604.259765625,6466.0400390625,6472.33984375,2089220000,0.0,0.0
2018-04-10 00:00:00-04:00,6585.52978515625,6639.97021484375,6534.89013671875,6615.8701171875,2252020000,0.0,0.0
2018-04-11 00:00:00-04:00,6578.83984375,6650.2900390625,6574.8798828125,6583.43994140625,1882090000,0.0,0.0
2018-04-12 00:00:00-04:00,6627.31982421875,6682.68994140625,6618.81005859375,6656.259765625,2027080000,0.0,0.0
2018-04-13 00:00:00-04:00,6696.02001953125,6703.31005859375,6598.33984375,6628.33984375,1768160000,0.0,0.0
2018-04-16 00:00:00-04:00,6675.919921875,6699.759765625,6633.080078125,6675.18017578125,1800450000,0.0,0.0
2018-04-17 00:00:00-04:00,6738.64990234375,6834.31005859375,6729.7900390625,6816.3701171875,1935380000,0.0,0.0
2018-04-18 00:00:00-04:00,6824.580078125,6856.9599609375,6788.31982421875,6833.2099609375,1908700000,0.0,0.0
2018-04-19 00:00:00-04:00,6793.080078125,6815.0400390625,6749.06982421875,6774.89013671875,1982090000,0.0,0.0
2018-04-20 00:00:00-04:00,6754.68017578125,6757.68017578125,6642.830078125,6667.75,1935160000,0.0,0.0
2018-04-23 00:00:00-04:00,6699.16015625,6721.64990234375,6613.5498046875,6648.7998046875,1744480000,0.0,0.0
2018-04-24 00:00:00-04:00,6680.8798828125,6688.89013671875,6464.740234375,6509.0498046875,2154270000,0.0,0.0
2018-04-25 00:00:00-04:00,6514.330078125,6540.759765625,6426.56982421875,6513.93994140625,2055840000,0.0,0.0
2018-04-26 00:00:00-04:00,6606.60986328125,6673.64990234375,6579.1201171875,6649.64990234375,2141220000,0.0,0.0
2018-04-27 00:00:00-04:00,6748.58984375,6750.77978515625,6619.259765625,6656.35009765625,2050350000,0.0,0.0
2018-04-30 00:00:00-04:00,6669.43994140625,6712.5,6593.60009765625,6605.56982421875,1998570000,0.0,0.0
2018-05-01 00:00:00-04:00,6592.93017578125,6685.41015625,6578.259765625,6681.9599609375,1932660000,0.0,0.0
2018-05-02 00:00:00-04:00,6694.52001953125,6715.9599609375,6637.9599609375,6644.47998046875,2157860000,0.0,0.0
2018-05-03 00:00:00-04:00,6608.7001953125,6667.2900390625,6539.8701171875,6643.47998046875,2355780000,0.0,0.0
2018-05-04 00:00:00-04:00,6618.7001953125,6783.35986328125,6612.39013671875,6769.1201171875,2040520000,0.0,0.0
2018-05-07 00:00:00-04:00,6803.4501953125,6846.4599609375,6796.0498046875,6821.8701171875,1950650000,0.0,0.0
2018-05-08 00:00:00-04:00,6813.91015625,6830.8701171875,6770.2998046875,6815.47998046875,2070970000,0.0,0.0
2018-05-09 00:00:00-04:00,6830.5498046875,6895.93017578125,6807.39990234375,6893.2099609375,2250260000,0.0,0.0
2018-05-10 00:00:00-04:00,6909.18017578125,6966.93017578125,6906.77001953125,6963.5498046875,2250450000,0.0,0.0
2018-05-11 00:00:00-04:00,6948.8701171875,6969.2998046875,6923.60986328125,6952.56005859375,2085350000,0.0,0.0
2018-05-14 00:00:00-04:00,6977.35009765625,7008.259765625,6954.64013671875,6964.3701171875,2085850000,0.0,0.0
2018-05-15 00:00:00-04:00,6909.31982421875,6912.0400390625,6852.72998046875,6888.5400390625,2120380000,0.0,0.0
2018-05-16 00:00:00-04:00,6892.89013671875,6944.5400390625,6891.64990234375,6929.97021484375,2103060000,0.0,0.0
2018-05-17 00:00:00-04:00,6905.75,6952.97998046875,6869.39013671875,6901.6298828125,1958970000,0.0,0.0
2018-05-18 00:00:00-04:00,6876.64990234375,6897.91015625,6857.580078125,6866.25,1982190000,0.0,0.0
2018-05-21 00:00:00-04:00,6920.31982421875,6948.27001953125,6876.35009765625,6905.52978515625,1997220000,0.0,0.0
2018-05-22 00:00:00-04:00,6934.7001953125,6947.43017578125,6883.75,6893.6201171875,1927420000,0.0,0.0
2018-05-23 00:00:00-04:00,6847.27001953125,6954.7001953125,6846.93994140625,6953.6298828125,1997090000,0.0,0.0
2018-05-24 00:00:00-04:00,6951.52001953125,6963.68017578125,6882.56982421875,6949.7001953125,2035460000,0.0,0.0
2018-05-25 00:00:00-04:00,6951.47021484375,6982.52001953125,6941.85009765625,6960.919921875,1771950000,0.0,0.0
2018-05-29 00:00:00-04:00,6928.5,6964.64990234375,6887.1201171875,6926.5400390625,2095380000,0.0,0.0
2018-05-30 00:00:00-04:00,6955.58984375,6987.6298828125,6938.02001953125,6976.3701171875,2058300000,0.0,0.0
2018-05-31 00:00:00-04:00,6969.93017578125,7016.419921875,6955.990234375,6967.72998046875,2533360000,0.0,0.0
2018-06-01 00:00:00-04:00,7010.080078125,7084.83984375,7008.02001953125,7083.93017578125,2212330000,0.0,0.0
2018-06-04 00:00:00-04:00,7099.5,7146.77001953125,7099.08984375,7143.56982421875,2152170000,0.0,0.0
2018-06-05 00:00:00-04:00,7162.41015625,7179.81982421875,7137.1298828125,7166.75,2063270000,0.0,0.0
2018-06-06 00:00:00-04:00,7180.240234375,7212.4501953125,7140.919921875,7210.080078125,2198100000,0.0,0.0
2018-06-07 00:00:00-04:00,7212.43017578125,7212.43017578125,7115.85986328125,7152.830078125,2339720000,0.0,0.0
2018-06-08 00:00:00-04:00,7121.759765625,7161.919921875,7100.72998046875,7152.6201171875,1949810000,0.0,0.0
2018-06-11 00:00:00-04:00,7149.64990234375,7187.4501953125,7146.08984375,7168.47998046875,1959360000,0.0,0.0
2018-06-12 00:00:00-04:00,7181.669921875,7214.490234375,7173.759765625,7209.18017578125,2019890000,0.0,0.0
2018-06-13 00:00:00-04:00,7219.580078125,7261.169921875,7193.02001953125,7205.259765625,2197830000,0.0,0.0
2018-06-14 00:00:00-04:00,7233.7001953125,7291.31005859375,7233.7001953125,7279.58984375,2193630000,0.0,0.0
2018-06-15 00:00:00-04:00,7245.16015625,7268.83984375,7220.97021484375,7255.759765625,3049870000,0.0,0.0
2018-06-18 00:00:00-04:00,7201.18017578125,7256.43017578125,7186.16015625,7251.41015625,2102660000,0.0,0.0
2018-06-19 00:00:00-04:00,7158.7998046875,7229.990234375,7138.02001953125,7228.0400390625,2283340000,0.0,0.0
2018-06-20 00:00:00-04:00,7264.85009765625,7309.990234375,7256.8701171875,7280.7001953125,2316420000,0.0,0.0
2018-06-21 00:00:00-04:00,7304.0498046875,7308.259765625,7203.93017578125,7217.490234375,2349640000,0.0,0.0
2018-06-22 00:00:00-04:00,7239.72021484375,7239.75,7177.4599609375,7197.509765625,3956300000,0.0,0.0
2018-06-25 00:00:00-04:00,7131.0498046875,7144.2900390625,6976.9599609375,7038.169921875,2423190000,0.0,0.0
2018-06-26 00:00:00-04:00,7061.22998046875,7108.4501953125,7040.06005859375,7068.2001953125,2068870000,0.0,0.0
2018-06-27 00:00:00-04:00,7096.60009765625,7128.77001953125,6968.2998046875,6969.669921875,2319650000,0.0,0.0
2018-06-28 00:00:00-04:00,6963.3701171875,7055.25,6950.22998046875,7031.60009765625,2208870000,0.0,0.0
2018-06-29 00:00:00-04:00,7071.490234375,7101.830078125,7031.39990234375,7040.7998046875,2208820000,0.0,0.0
2018-07-02 00:00:00-04:00,6979.5400390625,7099.27001953125,6969.16015625,7097.81982421875,1777880000,0.0,0.0
2018-07-03 00:00:00-04:00,7121.7099609375,7122.4501953125,7009.509765625,7014.5498046875,1171420000,0.0,0.0
2018-07-05 00:00:00-04:00,7064.0,7105.5400390625,7025.25,7101.0498046875,1754690000,0.0,0.0
2018-07-06 00:00:00-04:00,7114.169921875,7217.0,7106.10009765625,7207.330078125,1718600000,0.0,0.0
2018-07-09 00:00:00-04:00,7251.18017578125,7277.580078125,7221.31982421875,7276.0,1844440000,0.0,0.0
2018-07-10 00:00:00-04:00,7287.0498046875,7297.7900390625,7257.490234375,7282.60009765625,1735230000,0.0,0.0
2018-07-11 00:00:00-04:00,7221.66015625,7271.1201171875,7220.22998046875,7243.97998046875,1768480000,0.0,0.0
2018-07-12 00:00:00-04:00,7276.3798828125,7368.72021484375,7274.16015625,7366.25,1930830000,0.0,0.0
2018-07-13 00:00:00-04:00,7372.27978515625,7387.740234375,7348.9599609375,7375.81982421875,1727500000,0.0,0.0
2018-07-16 00:00:00-04:00,7381.02978515625,7390.64013671875,7346.33984375,7357.89990234375,1739360000,0.0,0.0
2018-07-17 00:00:00-04:00,7291.47998046875,7418.43017578125,7288.2998046875,7403.89013671875,1752210000,0.0,0.0
2018-07-18 00:00:00-04:00,7407.25,7411.25,7368.35986328125,7390.1298828125,1881110000,0.0,0.0
2018-07-19 00:00:00-04:00,7364.66015625,7388.990234375,7344.330078125,7352.35986328125,1886300000,0.0,0.0
2018-07-20 00:00:00-04:00,7379.1298828125,7398.58984375,7343.3701171875,7350.22998046875,1796530000,0.0,0.0
2018-07-23 00:00:00-04:00,7335.419921875,7376.81982421875,7301.33984375,7371.77978515625,1668270000,0.0,0.0
2018-07-24 00:00:00-04:00,7455.509765625,7475.990234375,7375.740234375,7406.25,2021890000,0.0,0.0
2018-07-25 00:00:00-04:00,7406.10009765625,7511.39013671875,7405.64013671875,7508.58984375,1943820000,0.0,0.0
2018-07-26 00:00:00-04:00,7404.56005859375,7430.1201171875,7385.72021484375,7400.75,2289370000,0.0,0.0
2018-07-27 00:00:00-04:00,7443.240234375,7443.240234375,7255.31982421875,7296.77978515625,2193410000,0.0,0.0
2018-07-30 00:00:00-04:00,7292.72021484375,7299.080078125,7158.77978515625,7193.10009765625,2154140000,0.0,0.0
2018-07-31 00:00:00-04:00,7219.669921875,7272.9599609375,7179.41015625,7231.97998046875,2208610000,0.0,0.0
2018-08-01 00:00:00-04:00,7269.2001953125,7294.7998046875,7234.64013671875,7272.89013671875,2228950000,0.0,0.0
2018-08-02 00:00:00-04:00,7221.35009765625,7380.56005859375,7221.35009765625,7372.14990234375,2115490000,0.0,0.0
2018-08-03 00:00:00-04:00,7389.35986328125,7395.490234375,7356.330078125,7395.490234375,2035870000,0.0,0.0
2018-08-06 00:00:00-04:00,7390.81982421875,7439.5498046875,7381.580078125,7438.990234375,2245300000,0.0,0.0
2018-08-07 00:00:00-04:00,7459.31982421875,7478.9599609375,7443.8798828125,7462.64990234375,2206400000,0.0,0.0
2018-08-08 00:00:00-04:00,7454.419921875,7486.2099609375,7435.77001953125,7469.5498046875,2098100000,0.0,0.0
2018-08-09 00:00:00-04:00,7467.509765625,7498.3701171875,7458.56982421875,7466.9599609375,2048170000,0.0,0.0
2018-08-10 00:00:00-04:00,7409.0498046875,7436.68994140625,7382.830078125,7408.2998046875,2107530000,0.0,0.0
2018-08-13 00:00:00-04:00,7420.18017578125,7468.81982421875,7398.52978515625,7401.169921875,1934100000,0.0,0.0
2018-08-14 00:00:00-04:00,7430.4501953125,7455.419921875,7390.0,7447.169921875,1938840000,0.0,0.0
2018-08-15 00:00:00-04:00,7385.669921875,7409.47998046875,7308.52001953125,7354.66015625,2294100000,0.0,0.0
2018-08-16 00:00:00-04:00,7409.60986328125,7422.830078125,7361.8798828125,7374.2900390625,1991410000,0.0,0.0
2018-08-17 00:00:00-04:00,7352.6298828125,7394.93994140625,7312.64990234375,7377.5400390625,1850770000,0.0,0.0
2018-08-20 00:00:00-04:00,7393.580078125,7395.75,7343.47021484375,7371.419921875,1709500000,0.0,0.0
2018-08-21 00:00:00-04:00,7393.4599609375,7441.419921875,7388.3701171875,7397.22998046875,1788860000,0.0,0.0
2018-08-22 00:00:00-04:00,7379.83984375,7434.47998046875,7374.68994140625,7424.60009765625,1669240000,0.0,0.0
2018-08-23 00:00:00-04:00,7420.31005859375,7465.8701171875,7405.39990234375,7413.83984375,1888600000,0.0,0.0
2018-08-24 00:00:00-04:00,7443.7099609375,7489.5400390625,7442.990234375,7485.39990234375,1892990000,0.0,0.0
2018-08-27 00:00:00-04:00,7527.3701171875,7560.759765625,7512.02001953125,7559.1298828125,2333790000,0.0,0.0
2018-08-28 00:00:00-04:00,7580.85009765625,7588.72021484375,7556.7099609375,7570.25,1980270000,0.0,0.0
2018-08-29 00:00:00-04:00,7585.1298828125,7661.9501953125,7583.52001953125,7660.18017578125,1909880000,0.0,0.0
2018-08-30 00:00:00-04:00,7645.10986328125,7691.10009765625,7619.72998046875,7642.669921875,2022720000,0.0,0.0
2018-08-31 00:00:00-04:00,7634.43994140625,7676.4599609375,7628.5400390625,7654.5498046875,1906900000,0.0,0.0
2018-09-04 00:00:00-04:00,7629.33984375,7643.4501953125,7581.35009765625,7622.31982421875,2238710000,0.0,0.0
2018-09-05 00:00:00-04:00,7600.9501953125,7607.18017578125,7498.3798828125,7523.259765625,2602810000,0.0,0.0
2018-09-06 00:00:00-04:00,7527.22021484375,7532.2998046875,7405.31982421875,7453.169921875,2375380000,0.0,0.0
2018-09-07 00:00:00-04:00,7402.18994140625,7489.39990234375,7400.990234375,7430.259765625,2158930000,0.0,0.0
2018-09-10 00:00:00-04:00,7466.759765625,7473.75,7410.740234375,7447.68017578125,2055430000,0.0,0.0
2018-09-11 00:00:00-04:00,7415.08984375,7519.4501953125,7401.72021484375,7507.8701171875,2345080000,0.0,0.0
2018-09-12 00:00:00-04:00,7493.3798828125,7501.240234375,7422.91015625,7488.06005859375,2372320000,0.0,0.0
2018-09-13 00:00:00-04:00,7535.22998046875,7578.759765625,7531.66015625,7561.68994140625,2332930000,0.0,0.0
2018-09-14 00:00:00-04:00,7575.3798828125,7581.2998046875,7515.0400390625,7545.5,2069380000,0.0,0.0
2018-09-17 00:00:00-04:00,7522.58984375,7533.919921875,7427.7900390625,7434.72998046875,2303600000,0.0,0.0
2018-09-18 00:00:00-04:00,7440.85986328125,7531.2001953125,7436.52978515625,7494.39990234375,2328260000,0.0,0.0
2018-09-19 00:00:00-04:00,7498.240234375,7513.33984375,7441.56005859375,7490.31982421875,2167720000,0.0,0.0
2018-09-20 00:00:00-04:00,7534.02001953125,7582.43017578125,7523.8701171875,7569.02978515625,2306580000,0.0,0.0
2018-09-21 00:00:00-04:00,7587.39013671875,7603.85986328125,7522.1201171875,7531.06982421875,3729890000,0.0,0.0
2018-09-24 00:00:00-04:00,7477.4501953125,7554.9501953125,7447.22998046875,7548.75,2433260000,0.0,0.0
2018-09-25 00:00:00-04:00,7552.02001953125,7568.169921875,7525.18994140625,7563.18994140625,2328660000,0.0,0.0
2018-09-26 00:00:00-04:00,7563.9599609375,7637.6201171875,7553.259765625,7563.08984375,2342370000,0.0,0.0
2018-09-27 00:00:00-04:00,7600.35009765625,7657.7998046875,7596.9599609375,7629.56982421875,2073930000,0.0,0.0
2018-09-28 00:00:00-04:00,7612.64990234375,7649.2998046875,7598.68994140625,7627.64990234375,2342120000,0.0,0.0
2018-10-01 00:00:00-04:00,7673.0,7700.56005859375,7627.47021484375,7645.4501953125,2299520000,0.0,0.0
2018-10-02 00:00:00-04:00,7632.3701171875,7685.35986328125,7610.25,7628.27978515625,2416800000,0.0,0.0
2018-10-03 00:00:00-04:00,7663.08984375,7676.89990234375,7625.60009765625,7637.43017578125,3095630000,0.0,0.0
2018-10-04 00:00:00-04:00,7603.009765625,7608.240234375,7436.259765625,7490.0,3302690000,0.0,0.0
2018-10-05 00:00:00-04:00,7482.0400390625,7510.4501953125,7327.43994140625,7399.009765625,2699370000,0.0,0.0
2018-10-08 00:00:00-04:00,7356.5400390625,7415.5400390625,7267.02001953125,7352.81982421875,2259300000,0.0,0.0
2018-10-09 00:00:00-04:00,7352.43994140625,7430.35986328125,7339.85986328125,7371.6201171875,2466440000,0.0,0.0
2018-10-10 00:00:00-04:00,7319.81005859375,7329.240234375,7042.06005859375,7044.5,3111680000,0.0,0.0
2018-10-11 00:00:00-04:00,7013.47998046875,7120.10009765625,6892.89013671875,6964.02978515625,3154520000,0.0,0.0
2018-10-12 00:00:00-04:00,7150.2099609375,7179.0400390625,7019.89013671875,7157.2099609375,2674210000,0.0,0.0
2018-10-15 00:00:00-04:00,7129.31005859375,7144.16015625,7047.47021484375,7068.669921875,2167000000,0.0,0.0
2018-10-16 00:00:00-04:00,7141.669921875,7291.259765625,7133.2900390625,7276.43017578125,2639760000,0.0,0.0
2018-10-17 00:00:00-04:00,7310.0,7311.85009765625,7205.759765625,7278.6298828125,2385070000,0.0,0.0
2018-10-18 00:00:00-04:00,7250.919921875,7251.5400390625,7081.89013671875,7116.08984375,2567980000,0.0,0.0
2018-10-19 00:00:00-04:00,7169.4501953125,7227.9599609375,7080.740234375,7107.22998046875,2547790000,0.0,0.0
2018-10-22 00:00:00-04:00,7146.02978515625,7193.72021484375,7088.89990234375,7141.2099609375,2301010000,0.0,0.0
2018-10-23 00:00:00-04:00,7002.68994140625,7149.1298828125,6933.56005859375,7118.669921875,2752010000,0.0,0.0
2018-10-24 00:00:00-04:00,7101.85009765625,7117.33984375,6777.47021484375,6789.14990234375,2959560000,0.0,0.0
2018-10-25 00:00:00-04:00,6891.27001953125,7063.919921875,6866.75,7016.39013671875,2788090000,0.0,0.0
2018-10-26 00:00:00-04:00,6804.68994140625,6976.93994140625,6743.77978515625,6852.39990234375,2971530000,0.0,0.0
2018-10-29 00:00:00-04:00,6954.68994140625,6973.18994140625,6574.75,6713.89990234375,2711900000,0.0,0.0
2018-10-30 00:00:00-04:00,6673.83984375,6816.27001953125,6652.52978515625,6810.1201171875,2699220000,0.0,0.0
2018-10-31 00:00:00-04:00,6933.10986328125,7030.509765625,6924.08984375,6967.10009765625,2918880000,0.0,0.0
2018-11-01 00:00:00-04:00,6980.7900390625,7071.83984375,6932.2099609375,7069.169921875,2728760000,0.0,0.0
2018-11-02 00:00:00-04:00,7042.2998046875,7085.27001953125,6909.06982421875,6965.2900390625,2899670000,0.0,0.0
2018-11-05 00:00:00-05:00,6946.14990234375,6952.93017578125,6859.7998046875,6937.08984375,2186310000,0.0,0.0
2018-11-06 00:00:00-05:00,6939.1298828125,7024.77978515625,6928.0,6988.85009765625,2300920000,0.0,0.0
2018-11-07 00:00:00-05:00,7068.5,7205.9599609375,7057.7099609375,7203.1298828125,2687410000,0.0,0.0
2018-11-08 00:00:00-05:00,7176.18994140625,7192.31982421875,7125.14013671875,7158.58984375,2475160000,0.0,0.0
2018-11-09 00:00:00-05:00,7095.4501953125,7104.39013671875,6982.89013671875,7039.14990234375,2426750000,0.0,0.0
2018-11-12 00:00:00-05:00,6990.3701171875,6998.7998046875,6819.3798828125,6829.10009765625,2305340000,0.0,0.0
2018-11-13 00:00:00-05:00,6858.58984375,6951.43994140625,6811.68017578125,6830.91015625,2361240000,0.0,0.0
2018-11-14 00:00:00-05:00,6896.2001953125,6916.10009765625,6736.18017578125,6769.8701171875,2566210000,0.0,0.0
2018-11-15 00:00:00-05:00,6750.6298828125,6908.830078125,6702.419921875,6890.4501953125,2523500000,0.0,0.0
2018-11-16 00:00:00-05:00,6823.02978515625,6898.1298828125,6797.43017578125,6867.02001953125,2466980000,0.0,0.0
2018-11-19 00:00:00-05:00,6832.25,6841.43994140625,6623.3701171875,6642.919921875,2381430000,0.0,0.0
2018-11-20 00:00:00-05:00,6475.68017578125,6614.009765625,6442.35986328125,6526.9599609375,2672250000,0.0,0.0
2018-11-21 00:00:00-05:00,6608.1201171875,6639.3701171875,6566.31005859375,6575.66015625,1867840000,0.0,0.0
2018-11-23 00:00:00-05:00,6525.02001953125,6591.56005859375,6524.5498046875,6527.35009765625,958950000,0.0,0.0
2018-11-26 00:00:00-05:00,6616.7900390625,6679.91015625,6590.89013671875,6678.33984375,2036910000,0.0,0.0
2018-11-27 00:00:00-05:00,6639.39013671875,6715.41015625,6609.080078125,6701.0400390625,2076790000,0.0,0.0
2018-11-28 00:00:00-05:00,6756.1298828125,6914.7900390625,6713.2900390625,6913.330078125,2413120000,0.0,0.0
